source,year,state,total_activities,sdg_1_coverage,sdg_1_name,sdg_2_coverage,sdg_2_name,sdg_3_coverage,sdg_3_name,sdg_4_coverage,sdg_4_name,sdg_5_coverage,sdg_5_name,sdg_6_coverage,sdg_6_name,sdg_7_coverage,sdg_7_name,sdg_8_coverage,sdg_8_name,sdg_9_coverage,sdg_9_name,sdg_10_coverage,sdg_10_name,sdg_11_coverage,sdg_11_name,sdg_12_coverage,sdg_12_name,sdg_13_coverage,sdg_13_name,sdg_14_coverage,sdg_14_name,sdg_15_coverage,sdg_15_name,sdg_16_coverage,sdg_16_name,sdg_17_coverage,sdg_17_name
WA_South Perth_Urban_2024,2024,WA,24,0.2917,No Poverty,0.0,Zero Hunger,0.7917,Good Health and Well-being,0.0833,Quality Education,0.0,Gender Equality,0.0417,Clean Water and Sanitation,0.0417,Affordable and Clean Energy,0.8333,Decent Work and Economic Growth,0.125,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.6667,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.0417,Climate Action,0.0,Life Below Water,0.125,Life on Land,0.3333,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
WA_Quairading_Rural_2024,2024,WA,46,0.0652,No Poverty,0.0,Zero Hunger,0.5435,Good Health and Well-being,0.1522,Quality Education,0.0435,Gender Equality,0.0435,Clean Water and Sanitation,0.0435,Affordable and Clean Energy,0.5217,Decent Work and Economic Growth,0.087,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.5217,Sustainable Cities and Communities,0.0652,Responsible Consumption and Production,0.087,Climate Action,0.0,Life Below Water,0.0435,Life on Land,0.2826,"Peace, Justice and Strong Institutions",0.0652,Partnerships for the Goals
WA_Subiaco_Urban_2024,2024,WA,8,0.0,No Poverty,0.0,Zero Hunger,0.375,Good Health and Well-being,0.0,Quality Education,0.0,Gender Equality,0.125,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.375,Decent Work and Economic Growth,0.125,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.75,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.25,Climate Action,0.0,Life Below Water,0.125,Life on Land,0.0,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
WA_Tammin_Rural_2024,2024,WA,12,0.1667,No Poverty,0.0,Zero Hunger,0.5,Good Health and Well-being,0.0833,Quality Education,0.25,Gender Equality,0.0,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.9167,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.5,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.0,Climate Action,0.0,Life Below Water,0.0,Life on Land,0.3333,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
WA_Three Springs_Rural_2024,2024,WA,6,0.1667,No Poverty,0.1667,Zero Hunger,0.8333,Good Health and Well-being,0.1667,Quality Education,0.1667,Gender Equality,0.1667,Clean Water and Sanitation,0.0,Affordable and Clean Energy,1.0,Decent Work and Economic Growth,0.5,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.3333,Sustainable Cities and Communities,0.1667,Responsible Consumption and Production,0.1667,Climate Action,0.0,Life Below Water,0.0,Life on Land,0.3333,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
WA_Swan_Urban_2024,2024,WA,72,0.0278,No Poverty,0.0,Zero Hunger,0.625,Good Health and Well-being,0.0417,Quality Education,0.0278,Gender Equality,0.0417,Clean Water and Sanitation,0.0417,Affordable and Clean Energy,0.7083,Decent Work and Economic Growth,0.1528,"Industry, Innovation and Infrastructure",0.0139,Reduced Inequalities,0.6667,Sustainable Cities and Communities,0.0139,Responsible Consumption and Production,0.125,Climate Action,0.0,Life Below Water,0.0833,Life on Land,0.4167,"Peace, Justice and Strong Institutions",0.0139,Partnerships for the Goals
WA_Trayning_Rural_2024,2024,WA,2,0.0,No Poverty,0.0,Zero Hunger,0.5,Good Health and Well-being,0.0,Quality Education,0.0,Gender Equality,0.0,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.5,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,1.0,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.0,Climate Action,0.0,Life Below Water,0.0,Life on Land,0.5,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
WA_Stirling_Urban_2024,2024,WA,146,0.0479,No Poverty,0.0,Zero Hunger,0.6233,Good Health and Well-being,0.0616,Quality Education,0.0342,Gender Equality,0.1301,Clean Water and Sanitation,0.0479,Affordable and Clean Energy,0.6918,Decent Work and Economic Growth,0.0479,"Industry, Innovation and Infrastructure",0.0068,Reduced Inequalities,0.6644,Sustainable Cities and Communities,0.0342,Responsible Consumption and Production,0.274,Climate Action,0.0205,Life Below Water,0.1164,Life on Land,0.3767,"Peace, Justice and Strong Institutions",0.0616,Partnerships for the Goals
WA_Upper Gascoyne_Rural_2024,2024,WA,18,0.1111,No Poverty,0.0,Zero Hunger,0.3333,Good Health and Well-being,0.0,Quality Education,0.0,Gender Equality,0.0,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.6667,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.6111,Sustainable Cities and Communities,0.0556,Responsible Consumption and Production,0.0,Climate Action,0.0,Life Below Water,0.0556,Life on Land,0.3333,"Peace, Justice and Strong Institutions",0.1667,Partnerships for the Goals
WA_Victoria Park_Urban_2024,2024,WA,8,0.0,No Poverty,0.0,Zero Hunger,0.75,Good Health and Well-being,0.0,Quality Education,0.0,Gender Equality,0.0,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.75,Decent Work and Economic Growth,0.125,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,1.0,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.125,Climate Action,0.0,Life Below Water,0.125,Life on Land,0.375,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
WA_Victoria Plains_Rural_2024,2024,WA,29,0.0345,No Poverty,0.0345,Zero Hunger,0.5172,Good Health and Well-being,0.0,Quality Education,0.0,Gender Equality,0.069,Clean Water and Sanitation,0.069,Affordable and Clean Energy,0.6207,Decent Work and Economic Growth,0.1379,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.5517,Sustainable Cities and Communities,0.0345,Responsible Consumption and Production,0.2069,Climate Action,0.0,Life Below Water,0.0345,Life on Land,0.4828,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
WA_Vincent_Urban_2024,2024,WA,18,0.0,No Poverty,0.0,Zero Hunger,0.5,Good Health and Well-being,0.1111,Quality Education,0.0556,Gender Equality,0.1111,Clean Water and Sanitation,0.0556,Affordable and Clean Energy,0.3889,Decent Work and Economic Growth,0.0556,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.4444,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.1667,Climate Action,0.0,Life Below Water,0.1667,Life on Land,0.1111,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
WA_Wagin_Rural_2024,2024,WA,31,0.129,No Poverty,0.0323,Zero Hunger,0.5806,Good Health and Well-being,0.0645,Quality Education,0.0323,Gender Equality,0.0968,Clean Water and Sanitation,0.0323,Affordable and Clean Energy,0.5161,Decent Work and Economic Growth,0.0323,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.4516,Sustainable Cities and Communities,0.0323,Responsible Consumption and Production,0.129,Climate Action,0.0323,Life Below Water,0.0645,Life on Land,0.2581,"Peace, Justice and Strong Institutions",0.0323,Partnerships for the Goals
WA_Toodyay_Rural_2024,2024,WA,32,0.0312,No Poverty,0.0,Zero Hunger,0.4688,Good Health and Well-being,0.0625,Quality Education,0.0938,Gender Equality,0.1562,Clean Water and Sanitation,0.125,Affordable and Clean Energy,0.4688,Decent Work and Economic Growth,0.0312,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.2812,Sustainable Cities and Communities,0.0625,Responsible Consumption and Production,0.3125,Climate Action,0.0,Life Below Water,0.2188,Life on Land,0.1875,"Peace, Justice and Strong Institutions",0.0312,Partnerships for the Goals
WA_Wanneroo_Urban_2024,2024,WA,1,1.0,No Poverty,0.0,Zero Hunger,1.0,Good Health and Well-being,1.0,Quality Education,1.0,Gender Equality,0.0,Clean Water and Sanitation,0.0,Affordable and Clean Energy,1.0,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,1.0,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.0,Climate Action,0.0,Life Below Water,0.0,Life on Land,1.0,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
WA_Wandering_Rural_2024,2024,WA,21,0.0476,No Poverty,0.0476,Zero Hunger,0.5714,Good Health and Well-being,0.0476,Quality Education,0.0476,Gender Equality,0.0476,Clean Water and Sanitation,0.0476,Affordable and Clean Energy,0.5714,Decent Work and Economic Growth,0.0476,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.5238,Sustainable Cities and Communities,0.0476,Responsible Consumption and Production,0.0476,Climate Action,0.0,Life Below Water,0.1429,Life on Land,0.3333,"Peace, Justice and Strong Institutions",0.0476,Partnerships for the Goals
WA_Waroona_Rural_2024,2024,WA,37,0.0541,No Poverty,0.027,Zero Hunger,0.5946,Good Health and Well-being,0.1351,Quality Education,0.0,Gender Equality,0.0811,Clean Water and Sanitation,0.027,Affordable and Clean Energy,0.6757,Decent Work and Economic Growth,0.027,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.4324,Sustainable Cities and Communities,0.0811,Responsible Consumption and Production,0.1892,Climate Action,0.0811,Life Below Water,0.0811,Life on Land,0.2162,"Peace, Justice and Strong Institutions",0.0541,Partnerships for the Goals
WA_Westonia_Rural_2024,2024,WA,2,0.0,No Poverty,0.0,Zero Hunger,0.0,Good Health and Well-being,0.0,Quality Education,0.5,Gender Equality,0.0,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.5,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.5,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.0,Climate Action,0.0,Life Below Water,0.0,Life on Land,0.0,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
WA_Kwinana_Urban_2024,2024,WA,74,0.0811,No Poverty,0.0,Zero Hunger,0.7432,Good Health and Well-being,0.0946,Quality Education,0.0135,Gender Equality,0.0676,Clean Water and Sanitation,0.0946,Affordable and Clean Energy,0.8108,Decent Work and Economic Growth,0.0541,"Industry, Innovation and Infrastructure",0.0135,Reduced Inequalities,0.8243,Sustainable Cities and Communities,0.0405,Responsible Consumption and Production,0.1757,Climate Action,0.0135,Life Below Water,0.1351,Life on Land,0.3243,"Peace, Justice and Strong Institutions",0.027,Partnerships for the Goals
WA_Wickepin_Rural_2024,2024,WA,11,0.0909,No Poverty,0.0,Zero Hunger,0.2727,Good Health and Well-being,0.0,Quality Education,0.0909,Gender Equality,0.0,Clean Water and Sanitation,0.1818,Affordable and Clean Energy,0.5455,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.6364,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.1818,Climate Action,0.0,Life Below Water,0.0909,Life on Land,0.3636,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
WA_Woodanilling_Rural_2024,2024,WA,10,0.1,No Poverty,0.0,Zero Hunger,0.5,Good Health and Well-being,0.1,Quality Education,0.0,Gender Equality,0.2,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.8,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.5,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.2,Climate Action,0.0,Life Below Water,0.2,Life on Land,0.4,"Peace, Justice and Strong Institutions",0.7,Partnerships for the Goals
WA_Wyalkatchem_Rural_2024,2024,WA,3,0.0,No Poverty,0.0,Zero Hunger,1.0,Good Health and Well-being,0.0,Quality Education,0.3333,Gender Equality,0.0,Clean Water and Sanitation,0.0,Affordable and Clean Energy,1.0,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.6667,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.0,Climate Action,0.0,Life Below Water,0.0,Life on Land,1.0,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
WA_Williams_Rural_2024,2024,WA,6,0.0,No Poverty,0.0,Zero Hunger,0.5,Good Health and Well-being,0.0,Quality Education,0.0,Gender Equality,0.1667,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.8333,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,1.0,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.0,Climate Action,0.0,Life Below Water,0.1667,Life on Land,0.1667,"Peace, Justice and Strong Institutions",0.1667,Partnerships for the Goals
WA_Yilgarn_Rural_2024,2024,WA,4,0.0,No Poverty,0.0,Zero Hunger,0.75,Good Health and Well-being,0.0,Quality Education,0.0,Gender Equality,0.0,Clean Water and Sanitation,0.0,Affordable and Clean Energy,1.0,Decent Work and Economic Growth,0.25,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.5,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.0,Climate Action,0.0,Life Below Water,0.0,Life on Land,0.0,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
WA_Rockingham_Urban_2024,2024,WA,43,0.0233,No Poverty,0.0,Zero Hunger,0.6512,Good Health and Well-being,0.0,Quality Education,0.0233,Gender Equality,0.0,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.7907,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.7907,Sustainable Cities and Communities,0.0233,Responsible Consumption and Production,0.0698,Climate Action,0.0465,Life Below Water,0.0,Life on Land,0.3023,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
WA_Wyndham East Kimberley_Rural_2024,2024,WA,1,0.0,No Poverty,0.0,Zero Hunger,0.0,Good Health and Well-being,0.0,Quality Education,0.0,Gender Equality,0.0,Clean Water and Sanitation,0.0,Affordable and Clean Energy,1.0,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,1.0,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.0,Climate Action,0.0,Life Below Water,0.0,Life on Land,1.0,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
WA_West Arthur_Rural_2024,2024,WA,30,0.0333,No Poverty,0.0,Zero Hunger,0.5,Good Health and Well-being,0.0,Quality Education,0.0,Gender Equality,0.1333,Clean Water and Sanitation,0.0667,Affordable and Clean Energy,0.6,Decent Work and Economic Growth,0.2333,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.4667,Sustainable Cities and Communities,0.0333,Responsible Consumption and Production,0.1667,Climate Action,0.0,Life Below Water,0.1333,Life on Land,0.2667,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
WA_York_Rural_2024,2024,WA,15,0.0667,No Poverty,0.0667,Zero Hunger,0.5333,Good Health and Well-being,0.0,Quality Education,0.0,Gender Equality,0.0,Clean Water and Sanitation,0.0667,Affordable and Clean Energy,0.4667,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.6667,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.1333,Climate Action,0.0,Life Below Water,0.0667,Life on Land,0.2667,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
NSW_Strathfield_Urban_2024,2024,NSW,138,0.029,No Poverty,0.0,Zero Hunger,0.529,Good Health and Well-being,0.0797,Quality Education,0.0072,Gender Equality,0.1377,Clean Water and Sanitation,0.0362,Affordable and Clean Energy,0.5942,Decent Work and Economic Growth,0.0507,"Industry, Innovation and Infrastructure",0.029,Reduced Inequalities,0.5507,Sustainable Cities and Communities,0.0362,Responsible Consumption and Production,0.1884,Climate Action,0.0,Life Below Water,0.1739,Life on Land,0.3768,"Peace, Justice and Strong Institutions",0.0362,Partnerships for the Goals
NSW_Ballina_Urban_2025,2025,NSW,5,0.4,No Poverty,0.0,Zero Hunger,0.6,Good Health and Well-being,0.2,Quality Education,0.2,Gender Equality,0.4,Clean Water and Sanitation,0.2,Affordable and Clean Energy,1.0,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.4,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.2,Climate Action,0.0,Life Below Water,0.0,Life on Land,0.6,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
NSW_Albury_Urban_2025,2025,NSW,47,0.0213,No Poverty,0.0,Zero Hunger,0.5745,Good Health and Well-being,0.2128,Quality Education,0.1277,Gender Equality,0.1064,Clean Water and Sanitation,0.0426,Affordable and Clean Energy,0.7447,Decent Work and Economic Growth,0.1489,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.2553,Sustainable Cities and Communities,0.1277,Responsible Consumption and Production,0.1702,Climate Action,0.0,Life Below Water,0.1277,Life on Land,0.3191,"Peace, Justice and Strong Institutions",0.0638,Partnerships for the Goals
NSW_Armidale_Urban_2025,2025,NSW,37,0.027,No Poverty,0.0,Zero Hunger,0.5676,Good Health and Well-being,0.2432,Quality Education,0.0,Gender Equality,0.1351,Clean Water and Sanitation,0.1892,Affordable and Clean Energy,0.6486,Decent Work and Economic Growth,0.027,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.5135,Sustainable Cities and Communities,0.027,Responsible Consumption and Production,0.2162,Climate Action,0.0,Life Below Water,0.0541,Life on Land,0.1892,"Peace, Justice and Strong Institutions",0.0541,Partnerships for the Goals
WA_Wongan Ballidu_Rural_2024,2024,WA,34,0.0882,No Poverty,0.0,Zero Hunger,0.6765,Good Health and Well-being,0.1176,Quality Education,0.0,Gender Equality,0.0,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.7353,Decent Work and Economic Growth,0.0882,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.6471,Sustainable Cities and Communities,0.0294,Responsible Consumption and Production,0.0294,Climate Action,0.0,Life Below Water,0.0294,Life on Land,0.2353,"Peace, Justice and Strong Institutions",0.0294,Partnerships for the Goals
