filename,path,state,council,year,has_financial_statements,financial_heading,financial_page,total_pages,total_chars
NSW_Shellharbour_Urban_2023.pdf,2023/NSW/NSW_Shellharbour_Urban_2023.pdf,NSW,Shellharbour,2023,True,audited financial statements,3.0,229,436959
NSW_Willoughby_Urban_2023.pdf,2023/NSW/NSW_Willoughby_Urban_2023.pdf,NSW,Willoughby,2023,True,financial statements,59.0,82,164157
NSW_Tamworth_Urban_2023.pdf,2023/NSW/NSW_Tamworth_Urban_2023.pdf,NSW,Tamworth,2023,True,financial statements,15.0,64,104184
NSW_Tweed_Urban_2023.pdf,2023/NSW/NSW_Tweed_Urban_2023.pdf,NSW,Tweed,2023,True,financial statements,142.0,240,214201
NSW_Bathurst_Urban_2023.pdf,2023/NSW/NSW_Bathurst_Urban_2023.pdf,NSW,Bathurst,2023,True,statement of cash flows,58.0,88,141654
NSW_Hunters Hill_Urban_2023.pdf,2023/NSW/NSW_Hunters Hill_Urban_2023.pdf,NSW,Hunters Hill,2023,False,,,58,84742
NSW_Murray River_Rural_2023.pdf,2023/NSW/NSW_Murray River_Rural_2023.pdf,NSW,Murray River,2023,True,audited financial statements,79.0,229,417914
NSW_Byron_Urban_2023.pdf,2023/NSW/NSW_Byron_Urban_2023.pdf,NSW,Byron,2023,False,,,159,207382
NSW_Sydney_Urban_2023.pdf,2023/NSW/NSW_Sydney_Urban_2023.pdf,NSW,Sydney,2023,False,,,95,273066
NSW_Berrigan_Rural_2023.pdf,2023/NSW/NSW_Berrigan_Rural_2023.pdf,NSW,Berrigan,2023,True,financial statements,80.0,192,159012
NSW_Cobar_Rural_2023.pdf,2023/NSW/NSW_Cobar_Rural_2023.pdf,NSW,Cobar,2023,False,,,110,145112
NSW_Cumberland_Urban_2023.pdf,2023/NSW/NSW_Cumberland_Urban_2023.pdf,NSW,Cumberland,2023,True,statement of financial position,3.0,126,251744
NSW_Ryde_Urban_2023.pdf,2023/NSW/NSW_Ryde_Urban_2023.pdf,NSW,Ryde,2023,True,financial statements,4.0,300,616965
NSW_Canterbury Banks_Urban_2023.pdf,2023/NSW/NSW_Canterbury Banks_Urban_2023.pdf,NSW,Canterbury Banks,2023,True,financial statements,4.0,202,382021
NSW_Kiama_Urban_2023.pdf,2023/NSW/NSW_Kiama_Urban_2023.pdf,NSW,Kiama,2023,True,financial statements,26.0,208,294721
NSW_Muswellbrook_Rural_2023.pdf,2023/NSW/NSW_Muswellbrook_Rural_2023.pdf,NSW,Muswellbrook,2023,True,statement of comprehensive income,90.0,128,210323
NSW_North Sydney_Urban_2023.pdf,2023/NSW/NSW_North Sydney_Urban_2023.pdf,NSW,North Sydney,2023,True,general purpose financial statements,99.0,188,307974
NSW_Hawkesbury_Urban_2023.pdf,2023/NSW/NSW_Hawkesbury_Urban_2023.pdf,NSW,Hawkesbury,2023,True,financial statements,42.0,102,224695
NSW_Dungog_Rural_2023.pdf,2023/NSW/NSW_Dungog_Rural_2023.pdf,NSW,Dungog,2023,False,,,56,66531
NSW_Upper Lachlan_Rural_2023.pdf,2023/NSW/NSW_Upper Lachlan_Rural_2023.pdf,NSW,Upper Lachlan,2023,True,audited financial statements,2.0,331,659095
NSW_Griffith_Urban_2023.pdf,2023/NSW/NSW_Griffith_Urban_2023.pdf,NSW,Griffith,2023,True,financial statements,53.0,256,447965
NSW_Wingecarribee_Urban_2023.pdf,2023/NSW/NSW_Wingecarribee_Urban_2023.pdf,NSW,Wingecarribee,2023,False,,,106,215239
NSW_Blayney_Rural_2023.pdf,2023/NSW/NSW_Blayney_Rural_2023.pdf,NSW,Blayney,2023,True,financial statements,13.0,203,356040
TAS_Tasman_Rural_2023.pdf,2023/TAS/TAS_Tasman_Rural_2023.pdf,TAS,Tasman,2023,True,statement of financial position,61.0,111,232740
TAS_Dorset_Rural_2023.pdf,2023/TAS/TAS_Dorset_Rural_2023.pdf,TAS,Dorset,2023,True,financial statements,2.0,46,213638
TAS_Hobart_Urban_2023.pdf,2023/TAS/TAS_Hobart_Urban_2023.pdf,TAS,Hobart,2023,True,statement of financial position,104.0,168,284928
TAS_Northern Midlands_Rural_2023.pdf,2023/TAS/TAS_Northern Midlands_Rural_2023.pdf,TAS,Northern Midlands,2023,True,statement of cash flows,3.0,116,304399
TAS_Kingborough_Urban_2023.pdf,2023/TAS/TAS_Kingborough_Urban_2023.pdf,TAS,Kingborough,2023,True,financial statements,13.0,80,316729
TAS_Burnie_Urban_2023.pdf,2023/TAS/TAS_Burnie_Urban_2023.pdf,TAS,Burnie,2023,True,statement of comprehensive income,68.0,138,238223
TAS_Glenorchy_Urban_2023.pdf,2023/TAS/TAS_Glenorchy_Urban_2023.pdf,TAS,Glenorchy,2023,True,statement of comprehensive income,68.0,131,321764
TAS_Kentish_Rural_2023.pdf,2023/TAS/TAS_Kentish_Rural_2023.pdf,TAS,Kentish,2023,True,statement of comprehensive income,57.0,125,293769
TAS_Meander Valley_Urban_2023.pdf,2023/TAS/TAS_Meander Valley_Urban_2023.pdf,TAS,Meander Valley,2023,True,statement of financial position,65.0,112,208705
TAS_Devonport_Urban_2023.pdf,2023/TAS/TAS_Devonport_Urban_2023.pdf,TAS,Devonport,2023,True,financial statements,56.0,132,240644
TAS_Central Highlands_Rural_2023.pdf,2023/TAS/TAS_Central Highlands_Rural_2023.pdf,TAS,Central Highlands,2023,False,,,96,97377
TAS_West Tamar_Urban_2023.pdf,2023/TAS/TAS_West Tamar_Urban_2023.pdf,TAS,West Tamar,2023,True,financial statements,26.0,82,221041
TAS_Circular Head_Rural_2023.pdf,2023/TAS/TAS_Circular Head_Rural_2023.pdf,TAS,Circular Head,2023,True,financial statements,3.0,104,94313
TAS_George Town_Rural_2023.pdf,2023/TAS/TAS_George Town_Rural_2023.pdf,TAS,George Town,2023,True,financial statements,2.0,64,97864
TAS_Latrobe_Rural_2023.pdf,2023/TAS/TAS_Latrobe_Rural_2023.pdf,TAS,Latrobe,2023,True,financial statements,82.0,156,348122
TAS_Launceston_Urban_2023.pdf,2023/TAS/TAS_Launceston_Urban_2023.pdf,TAS,Launceston,2023,True,statement of comprehensive income,120.0,204,323725
TAS_Brighton_Urban_2023.pdf,2023/TAS/TAS_Brighton_Urban_2023.pdf,TAS,Brighton,2023,True,statement of financial position,38.0,100,189370
TAS_Flinders_Rural_2023.pdf,2023/TAS/TAS_Flinders_Rural_2023.pdf,TAS,Flinders,2023,True,notes to financial statements,42.0,92,186727
TAS_Huon Valley_Rural_2023.pdf,2023/TAS/TAS_Huon Valley_Rural_2023.pdf,TAS,Huon Valley,2023,True,statement of financial position,59.0,124,247531
TAS_West Coast_Rural_2023.pdf,2023/TAS/TAS_West Coast_Rural_2023.pdf,TAS,West Coast,2023,False,,,114,80670
TAS_Glamorgan Spring Bay_Rural_2023.pdf,2023/TAS/TAS_Glamorgan Spring Bay_Rural_2023.pdf,TAS,Glamorgan Spring Bay,2023,True,financial statements,3.0,104,227869
TAS_Derwent Valley_Rural_2023.pdf,2023/TAS/TAS_Derwent Valley_Rural_2023.pdf,TAS,Derwent Valley,2023,True,financial statement,50.0,116,262440
TAS_Southern Midlands_Rural_2023.pdf,2023/TAS/TAS_Southern Midlands_Rural_2023.pdf,TAS,Southern Midlands,2023,True,financial statements,75.0,135,105148
TAS_Waratah Wynyard_Rural_2023.pdf,2023/TAS/TAS_Waratah Wynyard_Rural_2023.pdf,TAS,Waratah Wynyard,2023,True,audited financial statements,3.0,131,258575
TAS_King Island_Rural_2023.pdf,2023/TAS/TAS_King Island_Rural_2023.pdf,TAS,King Island,2023,True,statement of comprehensive income,37.0,90,223993
TAS_Central Coast_Urban_2023.pdf,2023/TAS/TAS_Central Coast_Urban_2023.pdf,TAS,Central Coast,2023,True,statement of financial position,52.0,114,282539
TAS_Clarence_Urban_2023.pdf,2023/TAS/TAS_Clarence_Urban_2023.pdf,TAS,Clarence,2023,True,financial statements,50.0,100,224052
TAS_Break O Day_Rural_2023.pdf,2023/TAS/TAS_Break O Day_Rural_2023.pdf,TAS,Break O Day,2023,True,statement of financial position,52.0,105,255014
TAS_Sorell_Urban_2023.pdf,2023/TAS/TAS_Sorell_Urban_2023.pdf,TAS,Sorell,2023,True,statement of comprehensive income,38.0,104,71022
WA_Waroona_Rural_2023.pdf,2023/WA/WA_Waroona_Rural_2023.pdf,WA,Waroona,2023,True,financial statements,3.0,100,199299
WA_Cuballing_Rural_2023.pdf,2023/WA/WA_Cuballing_Rural_2023.pdf,WA,Cuballing,2023,True,statement of comprehensive income,21.0,67,46081
WA_Mt Marshall_Rural_2023.pdf,2023/WA/WA_Mt Marshall_Rural_2023.pdf,WA,Mt Marshall,2023,True,statement of comprehensive income,11.0,73,137895
WA_Mandurah_Urban_2023.pdf,2023/WA/WA_Mandurah_Urban_2023.pdf,WA,Mandurah,2023,False,,,96,197107
WA_Perenjori_Rural_2023.pdf,2023/WA/WA_Perenjori_Rural_2023.pdf,WA,Perenjori,2023,True,statement of comprehensive income,31.0,70,127985
WA_Nannup_Rural_2023.pdf,2023/WA/WA_Nannup_Rural_2023.pdf,WA,Nannup,2023,True,statement of comprehensive income,25.0,65,138264
WA_Corrigin_Rural_2023.pdf,2023/WA/WA_Corrigin_Rural_2023.pdf,WA,Corrigin,2023,True,financial statements,2.0,74,144145
WA_Dundas_Rural_2023.pdf,2023/WA/WA_Dundas_Rural_2023.pdf,WA,Dundas,2023,False,,,76,45599
WA_Williams_Rural_2023.pdf,2023/WA/WA_Williams_Rural_2023.pdf,WA,Williams,2023,False,,,63,33189
WA_Woodanilling_Rural_2023.pdf,2023/WA/WA_Woodanilling_Rural_2023.pdf,WA,Woodanilling,2023,True,statement of comprehensive income,16.0,49,110115
WA_Victoria Park_Urban_2023.pdf,2023/WA/WA_Victoria Park_Urban_2023.pdf,WA,Victoria Park,2023,True,statement of comprehensive income,29.0,49,193473
WA_Serpentine Jarrahdale_Urban_2023.pdf,2023/WA/WA_Serpentine Jarrahdale_Urban_2023.pdf,WA,Serpentine Jarrahdale,2023,False,,,84,47812
WA_Wandering_Rural_2023.pdf,2023/WA/WA_Wandering_Rural_2023.pdf,WA,Wandering,2023,True,financial statements,2.0,67,132540
WA_Collie_Rural_2023.pdf,2023/WA/WA_Collie_Rural_2023.pdf,WA,Collie,2023,True,statement of comprehensive income,31.0,73,133455
WA_Manjimup_Rural_2023.pdf,2023/WA/WA_Manjimup_Rural_2023.pdf,WA,Manjimup,2023,False,,,130,230838
WA_Morawa_Rural_2023.pdf,2023/WA/WA_Morawa_Rural_2023.pdf,WA,Morawa,2023,True,statement of comprehensive income,30.0,75,123350
WA_Stirling_Urban_2023.pdf,2023/WA/WA_Stirling_Urban_2023.pdf,WA,Stirling,2023,True,financial statements,203.0,288,641066
WA_East Fremantle_Urban_2023.pdf,2023/WA/WA_East Fremantle_Urban_2023.pdf,WA,East Fremantle,2023,True,statement of comprehensive income,53.0,108,194300
WA_Laverton_Rural_2023.pdf,2023/WA/WA_Laverton_Rural_2023.pdf,WA,Laverton,2023,False,,,77,37578
WA_Tammin_Rural_2023.pdf,2023/WA/WA_Tammin_Rural_2023.pdf,WA,Tammin,2023,False,,,54,22889
WA_Wickepin_Rural_2023.pdf,2023/WA/WA_Wickepin_Rural_2023.pdf,WA,Wickepin,2023,True,statement of comprehensive income,24.0,63,116289
WA_Northam_Rural_2023.pdf,2023/WA/WA_Northam_Rural_2023.pdf,WA,Northam,2023,True,statement of comprehensive income,36.0,89,86415
WA_Armadale_Urban_2023.pdf,2023/WA/WA_Armadale_Urban_2023.pdf,WA,Armadale,2023,True,statement of comprehensive income,3.0,118,303500
WA_Kulin_Rural_2023.pdf,2023/WA/WA_Kulin_Rural_2023.pdf,WA,Kulin,2023,True,statement of comprehensive income,21.0,62,112230
WA_Westonia_Rural_2023.pdf,2023/WA/WA_Westonia_Rural_2023.pdf,WA,Westonia,2023,True,audited financial statements,4.0,78,126072
WA_Canning_Urban_2023.pdf,2023/WA/WA_Canning_Urban_2023.pdf,WA,Canning,2023,True,financial statements,32.0,117,307988
WA_Brookton_Rural_2023.pdf,2023/WA/WA_Brookton_Rural_2023.pdf,WA,Brookton,2023,True,statement of comprehensive income,28.0,71,125290
WA_Swan_Urban_2023.pdf,2023/WA/WA_Swan_Urban_2023.pdf,WA,Swan,2023,True,statement of comprehensive income,122.0,176,238748
WA_Merredin_Rural_2023.pdf,2023/WA/WA_Merredin_Rural_2023.pdf,WA,Merredin,2023,True,statement of financial position,75.0,113,113071
WA_Cambridge_Urban_2023.pdf,2023/WA/WA_Cambridge_Urban_2023.pdf,WA,Cambridge,2023,True,statement of changes in equity,55.0,115,236212
WA_Jerramungup_Rural_2023.pdf,2023/WA/WA_Jerramungup_Rural_2023.pdf,WA,Jerramungup,2023,True,financial statements,2.0,88,182836
WA_Yilgarn_Rural_2023.pdf,2023/WA/WA_Yilgarn_Rural_2023.pdf,WA,Yilgarn,2023,True,statement of comprehensive income,31.0,76,125630
WA_Gingin_Rural_2023.pdf,2023/WA/WA_Gingin_Rural_2023.pdf,WA,Gingin,2023,True,statement of comprehensive income,33.0,76,151204
WA_Coolgardie_Rural_2023.pdf,2023/WA/WA_Coolgardie_Rural_2023.pdf,WA,Coolgardie,2023,True,statement of comprehensive income,32.0,79,165344
WA_Albany_Urban_2023.pdf,2023/WA/WA_Albany_Urban_2023.pdf,WA,Albany,2023,True,statement of comprehensive income,65.0,118,194762
WA_Mukinbudin_Rural_2023.pdf,2023/WA/WA_Mukinbudin_Rural_2023.pdf,WA,Mukinbudin,2023,True,statement of comprehensive income,20.0,69,122267
WA_Cottesloe_Urban_2023.pdf,2023/WA/WA_Cottesloe_Urban_2023.pdf,WA,Cottesloe,2023,True,statement of comprehensive income,18.0,41,172001
WA_Gosnells_Urban_2023.pdf,2023/WA/WA_Gosnells_Urban_2023.pdf,WA,Gosnells,2023,True,statement of comprehensive income,2.0,96,174966
WA_Upper Gascoyne_Rural_2023.pdf,2023/WA/WA_Upper Gascoyne_Rural_2023.pdf,WA,Upper Gascoyne,2023,True,audited financial statements,3.0,80,161487
WA_Wongan Ballidu_Rural_2023.pdf,2023/WA/WA_Wongan Ballidu_Rural_2023.pdf,WA,Wongan Ballidu,2023,True,statement of comprehensive income,43.0,89,171282
WA_Port Hedland_Rural_2023.pdf,2023/WA/WA_Port Hedland_Rural_2023.pdf,WA,Port Hedland,2023,True,statement of comprehensive income,68.0,122,253241
WA_Sandstone_Rural_2023.pdf,2023/WA/WA_Sandstone_Rural_2023.pdf,WA,Sandstone,2023,False,,,66,1113
WA_Cue_Rural_2023.pdf,2023/WA/WA_Cue_Rural_2023.pdf,WA,Cue,2023,True,statement of comprehensive income,21.0,70,105423
WA_Menzies_Rural_2023.pdf,2023/WA/WA_Menzies_Rural_2023.pdf,WA,Menzies,2023,True,statement of comprehensive income,24.0,64,114560
WA_Geraldton_Urban_2023.pdf,2023/WA/WA_Geraldton_Urban_2023.pdf,WA,Geraldton,2023,True,statement of comprehensive income,46.0,108,210554
WA_South Perth_Urban_2023.pdf,2023/WA/WA_South Perth_Urban_2023.pdf,WA,South Perth,2023,True,statement of comprehensive income,56.0,112,204077
WA_Ngaanyatjarraku_Rural_2023.pdf,2023/WA/WA_Ngaanyatjarraku_Rural_2023.pdf,WA,Ngaanyatjarraku,2023,True,statement of comprehensive income,17.0,52,70451
WA_Augusta Margaret River_Rural_2023.pdf,2023/WA/WA_Augusta Margaret River_Rural_2023.pdf,WA,Augusta Margaret River,2023,False,,,100,194401
WA_Mosman Park_Urban_2023.pdf,2023/WA/WA_Mosman Park_Urban_2023.pdf,WA,Mosman Park,2023,True,statement of comprehensive income,33.0,75,128541
WA_Mingenew_Rural_2023.pdf,2023/WA/WA_Mingenew_Rural_2023.pdf,WA,Mingenew,2023,True,statement of comprehensive income,24.0,66,145323
WA_Chapman Valley_Rural_2023.pdf,2023/WA/WA_Chapman Valley_Rural_2023.pdf,WA,Chapman Valley,2023,True,audited financial statements,21.0,66,43903
WA_Busselton_Urban_2023.pdf,2023/WA/WA_Busselton_Urban_2023.pdf,WA,Busselton,2023,True,statement of comprehensive income,46.0,124,263404
WA_Exmouth_Rural_2023.pdf,2023/WA/WA_Exmouth_Rural_2023.pdf,WA,Exmouth,2023,True,statement of comprehensive income,39.0,79,140753
WA_Bridgetown Greenbushes_Rural_2023.pdf,2023/WA/WA_Bridgetown Greenbushes_Rural_2023.pdf,WA,Bridgetown Greenbushes,2023,True,statement of comprehensive income,24.0,72,150755
WA_Nungarin_Rural_2023.pdf,2023/WA/WA_Nungarin_Rural_2023.pdf,WA,Nungarin,2023,True,statement of comprehensive income,22.0,59,116236
WA_Narembeen_Rural_2023.pdf,2023/WA/WA_Narembeen_Rural_2023.pdf,WA,Narembeen,2023,True,statement of comprehensive income,30.0,72,126549
WA_Kojonup_Rural_2023.pdf,2023/WA/WA_Kojonup_Rural_2023.pdf,WA,Kojonup,2023,False,,,79,49903
WA_Claremont_Urban_2023.pdf,2023/WA/WA_Claremont_Urban_2023.pdf,WA,Claremont,2023,True,statement of financial position,102.0,150,129340
WA_Katanning_Rural_2023.pdf,2023/WA/WA_Katanning_Rural_2023.pdf,WA,Katanning,2023,True,statement of comprehensive income,41.0,83,152535
WA_Capel_Rural_2023.pdf,2023/WA/WA_Capel_Rural_2023.pdf,WA,Capel,2023,True,statement of comprehensive income,85.0,126,188512
WA_Wiluna_Rural_2023.pdf,2023/WA/WA_Wiluna_Rural_2023.pdf,WA,Wiluna,2023,True,financial statements,3.0,97,150805
WA_Northampton_Rural_2023.pdf,2023/WA/WA_Northampton_Rural_2023.pdf,WA,Northampton,2023,True,statement of comprehensive income,20.0,60,114793
WA_Toodyay_Rural_2023.pdf,2023/WA/WA_Toodyay_Rural_2023.pdf,WA,Toodyay,2023,True,statement of comprehensive income,55.0,98,198907
WA_Carnarvon_Rural_2023.pdf,2023/WA/WA_Carnarvon_Rural_2023.pdf,WA,Carnarvon,2023,True,statement of comprehensive income,123.0,173,154853
WA_Dowerin_Rural_2023.pdf,2023/WA/WA_Dowerin_Rural_2023.pdf,WA,Dowerin,2023,True,statement of financial position,40.0,80,134717
WA_Dumbleyung_Rural_2023.pdf,2023/WA/WA_Dumbleyung_Rural_2023.pdf,WA,Dumbleyung,2023,True,statement of comprehensive income,30.0,75,143022
WA_Nedlands_Urban_2023.pdf,2023/WA/WA_Nedlands_Urban_2023.pdf,WA,Nedlands,2023,True,statement of comprehensive income,84.0,138,225038
WA_Broomehill Tambellup_Rural_2023.pdf,2023/WA/WA_Broomehill Tambellup_Rural_2023.pdf,WA,Broomehill Tambellup,2023,True,statement of comprehensive income,37.0,76,147593
WA_Fremantle_Urban_2023.pdf,2023/WA/WA_Fremantle_Urban_2023.pdf,WA,Fremantle,2023,True,financial statements,38.0,120,142027
WA_Derby West Kimberley_Rural_2023.pdf,2023/WA/WA_Derby West Kimberley_Rural_2023.pdf,WA,Derby West Kimberley,2023,True,statement of changes in equity,38.0,80,176938
WA_Kalgoorlie Boulder_Urban_2023.pdf,2023/WA/WA_Kalgoorlie Boulder_Urban_2023.pdf,WA,Kalgoorlie Boulder,2023,False,,,132,91337
WA_Mount Magnet_Rural_2023.pdf,2023/WA/WA_Mount Magnet_Rural_2023.pdf,WA,Mount Magnet,2023,True,statement of comprehensive income,43.0,80,134163
WA_Coorow_Rural_2023.pdf,2023/WA/WA_Coorow_Rural_2023.pdf,WA,Coorow,2023,True,statement of comprehensive income,29.0,72,124552
WA_Broome_Rural_2023.pdf,2023/WA/WA_Broome_Rural_2023.pdf,WA,Broome,2023,True,financial statements,41.0,89,156327
WA_Melville_Urban_2023.pdf,2023/WA/WA_Melville_Urban_2023.pdf,WA,Melville,2023,False,,,41,147825
WA_Beverley_Rural_2023.pdf,2023/WA/WA_Beverley_Rural_2023.pdf,WA,Beverley,2023,True,statement of comprehensive income,30.0,77,141377
WA_Karratha_Urban_2023.pdf,2023/WA/WA_Karratha_Urban_2023.pdf,WA,Karratha,2023,True,financial statements,46.0,134,263598
WA_York_Rural_2023.pdf,2023/WA/WA_York_Rural_2023.pdf,WA,York,2023,True,audited financial statements,3.0,61,45026
WA_Moora_Rural_2023.pdf,2023/WA/WA_Moora_Rural_2023.pdf,WA,Moora,2023,False,,,38,637
WA_East Pilbara_Rural_2023.pdf,2023/WA/WA_East Pilbara_Rural_2023.pdf,WA,East Pilbara,2023,True,financial statements,27.0,80,154924
WA_Kondinin_Urban_2023.pdf,2023/WA/WA_Kondinin_Urban_2023.pdf,WA,Kondinin,2023,False,,,77,49523
WA_Chittering_Rural_2023.pdf,2023/WA/WA_Chittering_Rural_2023.pdf,WA,Chittering,2023,True,financial statements,4.0,101,379148
WA_Kwinana_Urban_2023.pdf,2023/WA/WA_Kwinana_Urban_2023.pdf,WA,Kwinana,2023,False,,,72,119750
WA_Dalwallinu_Rural_2023.pdf,2023/WA/WA_Dalwallinu_Rural_2023.pdf,WA,Dalwallinu,2023,False,,,102,89576
WA_Shark Bay_Rural_2023.pdf,2023/WA/WA_Shark Bay_Rural_2023.pdf,WA,Shark Bay,2023,False,,,70,75638
WA_Halls Creek_Rural_2023.pdf,2023/WA/WA_Halls Creek_Rural_2023.pdf,WA,Halls Creek,2023,False,,,75,50261
WA_Wagin_Rural_2023.pdf,2023/WA/WA_Wagin_Rural_2023.pdf,WA,Wagin,2023,True,statement of comprehensive income,30.0,68,153268
WA_Subiaco_Urban_2023.pdf,2023/WA/WA_Subiaco_Urban_2023.pdf,WA,Subiaco,2023,False,,,24,35751
WA_West Arthur_Rural_2023.pdf,2023/WA/WA_West Arthur_Rural_2023.pdf,WA,West Arthur,2023,True,statement of comprehensive income,2.0,76,56461
WA_Vincent_Urban_2023.pdf,2023/WA/WA_Vincent_Urban_2023.pdf,WA,Vincent,2023,False,,,58,89560
WA_Carnamah_Rural_2023.pdf,2023/WA/WA_Carnamah_Rural_2023.pdf,WA,Carnamah,2023,False,,,64,1079
WA_Denmark_Rural_2023.pdf,2023/WA/WA_Denmark_Rural_2023.pdf,WA,Denmark,2023,False,,,45,756
WA_Bayswater_Urban_2023.pdf,2023/WA/WA_Bayswater_Urban_2023.pdf,WA,Bayswater,2023,True,financial statements,15.0,158,317174
WA_Murchison_Rural_2023.pdf,2023/WA/WA_Murchison_Rural_2023.pdf,WA,Murchison,2023,True,statement of comprehensive income,30.0,72,151255
WA_Belmont_Urban_2023.pdf,2023/WA/WA_Belmont_Urban_2023.pdf,WA,Belmont,2023,True,statement of comprehensive income,20.0,47,193010
WA_Pingelly_Rural_2023.pdf,2023/WA/WA_Pingelly_Rural_2023.pdf,WA,Pingelly,2023,True,statement of comprehensive income,25.0,65,122257
WA_Meekatharra_Rural_2023.pdf,2023/WA/WA_Meekatharra_Rural_2023.pdf,WA,Meekatharra,2023,True,financial statements,27.0,64,117173
WA_Wyalkatchem_Rural_2023.pdf,2023/WA/WA_Wyalkatchem_Rural_2023.pdf,WA,Wyalkatchem,2023,True,statement of comprehensive income,36.0,76,155617
WA_Rockingham_Urban_2023.pdf,2023/WA/WA_Rockingham_Urban_2023.pdf,WA,Rockingham,2023,True,statement of comprehensive income,62.0,144,213861
WA_Esperance_Rural_2023.pdf,2023/WA/WA_Esperance_Rural_2023.pdf,WA,Esperance,2023,True,statement of comprehensive income,61.0,112,215813
WA_Quairading_Rural_2023.pdf,2023/WA/WA_Quairading_Rural_2023.pdf,WA,Quairading,2023,True,financial statements,2.0,75,179258
WA_Joondalup_Urban_2023.pdf,2023/WA/WA_Joondalup_Urban_2023.pdf,WA,Joondalup,2023,True,financial statements,155.0,160,293086
WA_Cunderdin_Rural_2023.pdf,2023/WA/WA_Cunderdin_Rural_2023.pdf,WA,Cunderdin,2023,True,statement of comprehensive income,25.0,63,50481
WA_Ravensthorpe_Rural_2023.pdf,2023/WA/WA_Ravensthorpe_Rural_2023.pdf,WA,Ravensthorpe,2023,True,statement of comprehensive income,29.0,72,132564
WA_Lake Grace_Rural_2023.pdf,2023/WA/WA_Lake Grace_Rural_2023.pdf,WA,Lake Grace,2023,True,statement of comprehensive income,26.0,70,134973
WA_Ashburton_Rural_2023.pdf,2023/WA/WA_Ashburton_Rural_2023.pdf,WA,Ashburton,2023,True,statement of comprehensive income,39.0,96,180212
WA_Boddington_Rural_2023.pdf,2023/WA/WA_Boddington_Rural_2023.pdf,WA,Boddington,2023,True,statement of comprehensive income,32.0,70,129189
WA_Dardanup_Rural_2023.pdf,2023/WA/WA_Dardanup_Rural_2023.pdf,WA,Dardanup,2023,True,financial statements,31.0,82,161841
WA_Wyndham East Kimberley_Rural_2023.pdf,2023/WA/WA_Wyndham East Kimberley_Rural_2023.pdf,WA,Wyndham East Kimberley,2023,True,financial statement,5.0,117,242684
WA_Bunbury_Urban_2023.pdf,2023/WA/WA_Bunbury_Urban_2023.pdf,WA,Bunbury,2023,False,,,109,214928
WA_Cranbrook_Rural_2023.pdf,2023/WA/WA_Cranbrook_Rural_2023.pdf,WA,Cranbrook,2023,True,statement of comprehensive income,26.0,67,148563
WA_Kellerberrin_Rural_2023.pdf,2023/WA/WA_Kellerberrin_Rural_2023.pdf,WA,Kellerberrin,2023,False,,,56,32661
WA_Kent_Rural_2023.pdf,2023/WA/WA_Kent_Rural_2023.pdf,WA,Kent,2023,False,,,66,37537
WA_Trayning_Rural_2023.pdf,2023/WA/WA_Trayning_Rural_2023.pdf,WA,Trayning,2023,True,statement of comprehensive income,3.0,64,111178
WA_Boyup Brooke_Rural_2023.pdf,2023/WA/WA_Boyup Brooke_Rural_2023.pdf,WA,Boyup Brooke,2023,True,financial statements,27.0,71,140940
WA_Dandaragan_Rural_2023.pdf,2023/WA/WA_Dandaragan_Rural_2023.pdf,WA,Dandaragan,2023,False,,,43,70192
WA_Kalamunda_Urban_2023.pdf,2023/WA/WA_Kalamunda_Urban_2023.pdf,WA,Kalamunda,2023,True,statement of comprehensive income,3.0,119,323916
WA_Plantagenet_Rural_2023.pdf,2023/WA/WA_Plantagenet_Rural_2023.pdf,WA,Plantagenet,2023,True,statement of comprehensive income,40.0,85,158641
WA_Cockburn_Urban_2023.pdf,2023/WA/WA_Cockburn_Urban_2023.pdf,WA,Cockburn,2023,False,,,48,73049
WA_Goomalling_Rural_2023.pdf,2023/WA/WA_Goomalling_Rural_2023.pdf,WA,Goomalling,2023,True,financial statements,2.0,58,38078
WA_Leonora_Rural_2023.pdf,2023/WA/WA_Leonora_Rural_2023.pdf,WA,Leonora,2023,True,statement of comprehensive income,24.0,56,96763
WA_Mundaring_Rural_2023.pdf,2023/WA/WA_Mundaring_Rural_2023.pdf,WA,Mundaring,2023,True,statement of comprehensive income,46.0,96,170687
WA_Irwin_Rural_2023.pdf,2023/WA/WA_Irwin_Rural_2023.pdf,WA,Irwin,2023,True,statement of comprehensive income,2.0,61,27720
WA_Peppermint Grove_Urban_2023.pdf,2023/WA/WA_Peppermint Grove_Urban_2023.pdf,WA,Peppermint Grove,2023,True,statement of comprehensive income,41.0,76,152321
